client_id,purchase_date,purchase_amount,transaction_id,age,gender,region,traffic_source,last_visit_date,page_views,cart_adds
user_1910,2023-03-22,31980,txn_1910_1,29,М,Казань,ВКонтакте,2025-03-30,22,2
user_1910,2024-09-03,20719,txn_1910_2,29,М,Казань,ВКонтакте,2025-03-30,22,2
user_1911,2023-08-31,32201,txn_1911_1,27,Ж,Екатеринбург,Яндекс.Директ,2025-04-01,6,3
user_1911,2024-09-15,49287,txn_1911_2,27,Ж,Екатеринбург,Яндекс.Директ,2025-04-01,6,3
user_1911,2023-09-24,44251,txn_1911_3,27,Ж,Екатеринбург,Яндекс.Директ,2025-04-01,6,3
user_1912,2024-09-18,37502,txn_1912_1,69,Ж,Москва,Поиск (organic),2025-03-17,37,0
user_1912,2024-04-20,20184,txn_1912_2,69,Ж,Москва,Поиск (organic),2025-03-17,37,0
user_1912,2023-01-12,41101,txn_1912_3,69,Ж,Москва,Поиск (organic),2025-03-17,37,0
user_1912,2023-07-02,1258,txn_1912_4,69,Ж,Москва,Поиск (organic),2025-03-17,37,0
user_1912,2023-01-05,437,txn_1912_5,69,Ж,Москва,Поиск (organic),2025-03-17,37,0
user_1912,2025-01-01,6208,txn_1912_6,69,Ж,Москва,Поиск (organic),2025-03-17,37,0
user_1912,2024-06-19,39300,txn_1912_7,69,Ж,Москва,Поиск (organic),2025-03-17,37,0
user_1913,2023-02-24,48950,txn_1913_1,44,М,Казань,Email-рассылка,2025-03-16,48,9
user_1913,2025-02-10,35667,txn_1913_2,44,М,Казань,Email-рассылка,2025-03-16,48,9
user_1913,2023-04-30,33413,txn_1913_3,44,М,Казань,Email-рассылка,2025-03-16,48,9
user_1913,2023-07-06,28162,txn_1913_4,44,М,Казань,Email-рассылка,2025-03-16,48,9
user_1915,2025-01-28,7944,txn_1915_1,57,Ж,Москва,Email-рассылка,2025-03-20,20,1
user_1915,2024-01-09,2722,txn_1915_2,57,Ж,Москва,Email-рассылка,2025-03-20,20,1
user_1915,2023-05-23,28322,txn_1915_3,57,Ж,Москва,Email-рассылка,2025-03-20,20,1
user_1915,2023-04-11,12184,txn_1915_4,57,Ж,Москва,Email-рассылка,2025-03-20,20,1
user_1915,2024-12-07,22342,txn_1915_5,57,Ж,Москва,Email-рассылка,2025-03-20,20,1
user_1916,2025-03-28,21874,txn_1916_1,69,М,Москва,Google Ads,2025-03-26,22,6
user_1916,2024-01-17,39391,txn_1916_2,69,М,Москва,Google Ads,2025-03-26,22,6
user_1916,2023-02-13,43187,txn_1916_3,69,М,Москва,Google Ads,2025-03-26,22,6
user_1916,2023-11-17,11426,txn_1916_4,69,М,Москва,Google Ads,2025-03-26,22,6
user_1916,2024-03-28,42722,txn_1916_5,69,М,Москва,Google Ads,2025-03-26,22,6
user_1918,2024-05-03,17211,txn_1918_1,18,Ж,Москва,Email-рассылка,2025-03-23,42,0
user_1918,2023-11-18,35552,txn_1918_2,18,Ж,Москва,Email-рассылка,2025-03-23,42,0
user_1918,2025-01-09,27617,txn_1918_3,18,Ж,Москва,Email-рассылка,2025-03-23,42,0
user_1918,2025-03-16,34473,txn_1918_4,18,Ж,Москва,Email-рассылка,2025-03-23,42,0
user_1918,2023-08-04,27172,txn_1918_5,18,Ж,Москва,Email-рассылка,2025-03-23,42,0
user_1918,2024-10-08,5321,txn_1918_6,18,Ж,Москва,Email-рассылка,2025-03-23,42,0
user_1919,2024-04-09,41408,txn_1919_1,19,Ж,Казань,Google Ads,2025-03-18,19,1
user_1919,2024-10-26,16500,txn_1919_2,19,Ж,Казань,Google Ads,2025-03-18,19,1
user_1919,2024-04-15,12423,txn_1919_3,19,Ж,Казань,Google Ads,2025-03-18,19,1
user_1919,2024-04-19,46987,txn_1919_4,19,Ж,Казань,Google Ads,2025-03-18,19,1
user_1919,2025-03-20,23384,txn_1919_5,19,Ж,Казань,Google Ads,2025-03-18,19,1
user_1919,2023-06-06,26807,txn_1919_6,19,Ж,Казань,Google Ads,2025-03-18,19,1
user_1920,2023-02-24,8827,txn_1920_1,34,М,Санкт-Петербург,Яндекс.Директ,2025-03-16,32,7
user_1921,2024-01-12,19647,txn_1921_1,46,М,Санкт-Петербург,Email-рассылка,2025-04-05,17,2
user_1921,2024-01-17,30347,txn_1921_2,46,М,Санкт-Петербург,Email-рассылка,2025-04-05,17,2
user_1921,2024-05-13,26360,txn_1921_3,46,М,Санкт-Петербург,Email-рассылка,2025-04-05,17,2
user_1921,2024-08-29,42543,txn_1921_4,46,М,Санкт-Петербург,Email-рассылка,2025-04-05,17,2
user_1921,2023-06-05,13983,txn_1921_5,46,М,Санкт-Петербург,Email-рассылка,2025-04-05,17,2
user_1921,2023-06-27,39283,txn_1921_6,46,М,Санкт-Петербург,Email-рассылка,2025-04-05,17,2
user_1921,2024-09-02,42672,txn_1921_7,46,М,Санкт-Петербург,Email-рассылка,2025-04-05,17,2
user_1921,2024-10-27,33317,txn_1921_8,46,М,Санкт-Петербург,Email-рассылка,2025-04-05,17,2
user_1921,2024-12-21,16488,txn_1921_9,46,М,Санкт-Петербург,Email-рассылка,2025-04-05,17,2
user_1921,2024-11-28,37513,txn_1921_10,46,М,Санкт-Петербург,Email-рассылка,2025-04-05,17,2
user_1922,2023-07-03,46966,txn_1922_1,22,Ж,Санкт-Петербург,Email-рассылка,2025-03-30,10,4
user_1922,2023-04-06,44437,txn_1922_2,22,Ж,Санкт-Петербург,Email-рассылка,2025-03-30,10,4
user_1922,2024-02-03,15461,txn_1922_3,22,Ж,Санкт-Петербург,Email-рассылка,2025-03-30,10,4
user_1922,2023-08-14,32487,txn_1922_4,22,Ж,Санкт-Петербург,Email-рассылка,2025-03-30,10,4
user_1922,2024-10-15,25763,txn_1922_5,22,Ж,Санкт-Петербург,Email-рассылка,2025-03-30,10,4
user_1922,2025-02-25,44029,txn_1922_6,22,Ж,Санкт-Петербург,Email-рассылка,2025-03-30,10,4
user_1922,2025-01-29,3478,txn_1922_7,22,Ж,Санкт-Петербург,Email-рассылка,2025-03-30,10,4
user_1922,2024-06-02,1422,txn_1922_8,22,Ж,Санкт-Петербург,Email-рассылка,2025-03-30,10,4
user_1922,2023-06-23,13563,txn_1922_9,22,Ж,Санкт-Петербург,Email-рассылка,2025-03-30,10,4
user_1922,2023-01-10,9093,txn_1922_10,22,Ж,Санкт-Петербург,Email-рассылка,2025-03-30,10,4
user_1923,2023-07-05,8748,txn_1923_1,68,Ж,Екатеринбург,Поиск (organic),2025-03-30,37,0
user_1923,2023-07-29,1072,txn_1923_2,68,Ж,Екатеринбург,Поиск (organic),2025-03-30,37,0
user_1923,2023-04-18,13801,txn_1923_3,68,Ж,Екатеринбург,Поиск (organic),2025-03-30,37,0
user_1924,2025-02-19,48541,txn_1924_1,63,Ж,Санкт-Петербург,Email-рассылка,2025-03-17,7,7
user_1925,2024-05-05,2701,txn_1925_1,56,Ж,Казань,Email-рассылка,2025-04-06,43,0
user_1925,2024-06-01,32026,txn_1925_2,56,Ж,Казань,Email-рассылка,2025-04-06,43,0
user_1925,2024-07-17,23292,txn_1925_3,56,Ж,Казань,Email-рассылка,2025-04-06,43,0
user_1926,2024-03-15,13929,txn_1926_1,39,Ж,Санкт-Петербург,ВКонтакте,2025-03-26,34,2
user_1926,2023-12-25,36904,txn_1926_2,39,Ж,Санкт-Петербург,ВКонтакте,2025-03-26,34,2
user_1926,2023-09-29,35195,txn_1926_3,39,Ж,Санкт-Петербург,ВКонтакте,2025-03-26,34,2
user_1926,2023-12-16,44774,txn_1926_4,39,Ж,Санкт-Петербург,ВКонтакте,2025-03-26,34,2
user_1926,2023-06-02,543,txn_1926_5,39,Ж,Санкт-Петербург,ВКонтакте,2025-03-26,34,2
user_1926,2024-03-21,24904,txn_1926_6,39,Ж,Санкт-Петербург,ВКонтакте,2025-03-26,34,2
user_1926,2024-10-01,43692,txn_1926_7,39,Ж,Санкт-Петербург,ВКонтакте,2025-03-26,34,2
user_1926,2023-08-05,24465,txn_1926_8,39,Ж,Санкт-Петербург,ВКонтакте,2025-03-26,34,2
user_1926,2023-12-05,25870,txn_1926_9,39,Ж,Санкт-Петербург,ВКонтакте,2025-03-26,34,2
user_1926,2023-04-26,45363,txn_1926_10,39,Ж,Санкт-Петербург,ВКонтакте,2025-03-26,34,2
user_1927,2024-10-31,41724,txn_1927_1,37,Ж,Москва,Email-рассылка,2025-03-11,7,8
user_1928,2023-07-19,43639,txn_1928_1,62,Ж,Москва,ВКонтакте,2025-03-16,43,9
user_1928,2024-10-16,15543,txn_1928_2,62,Ж,Москва,ВКонтакте,2025-03-16,43,9
user_1929,2025-03-05,10295,txn_1929_1,44,Ж,Москва,ВКонтакте,2025-03-18,1,0
user_1929,2024-08-10,10984,txn_1929_2,44,Ж,Москва,ВКонтакте,2025-03-18,1,0
user_1929,2024-04-24,37648,txn_1929_3,44,Ж,Москва,ВКонтакте,2025-03-18,1,0
user_1929,2023-02-06,16716,txn_1929_4,44,Ж,Москва,ВКонтакте,2025-03-18,1,0
user_1929,2024-01-22,20783,txn_1929_5,44,Ж,Москва,ВКонтакте,2025-03-18,1,0
user_1929,2024-07-31,49051,txn_1929_6,44,Ж,Москва,ВКонтакте,2025-03-18,1,0
user_1929,2024-11-26,36627,txn_1929_7,44,Ж,Москва,ВКонтакте,2025-03-18,1,0
user_1929,2023-06-11,46817,txn_1929_8,44,Ж,Москва,ВКонтакте,2025-03-18,1,0
user_1929,2024-11-25,34783,txn_1929_9,44,Ж,Москва,ВКонтакте,2025-03-18,1,0
user_1930,2024-10-09,11335,txn_1930_1,42,М,Казань,Google Ads,2025-04-06,32,0
user_1930,2024-12-07,16035,txn_1930_2,42,М,Казань,Google Ads,2025-04-06,32,0
user_1930,2024-11-23,2302,txn_1930_3,42,М,Казань,Google Ads,2025-04-06,32,0
user_1930,2023-11-22,29155,txn_1930_4,42,М,Казань,Google Ads,2025-04-06,32,0
user_1930,2024-12-06,22526,txn_1930_5,42,М,Казань,Google Ads,2025-04-06,32,0
user_1930,2024-07-04,30978,txn_1930_6,42,М,Казань,Google Ads,2025-04-06,32,0
user_1930,2024-07-03,15231,txn_1930_7,42,М,Казань,Google Ads,2025-04-06,32,0
user_1930,2024-04-19,23373,txn_1930_8,42,М,Казань,Google Ads,2025-04-06,32,0
user_1930,2023-12-08,28109,txn_1930_9,42,М,Казань,Google Ads,2025-04-06,32,0
user_1930,2023-04-07,33506,txn_1930_10,42,М,Казань,Google Ads,2025-04-06,32,0
user_1931,2024-02-15,45110,txn_1931_1,47,М,Москва,Google Ads,2025-03-14,40,0
user_1931,2025-01-16,2617,txn_1931_2,47,М,Москва,Google Ads,2025-03-14,40,0
user_1931,2023-03-25,47916,txn_1931_3,47,М,Москва,Google Ads,2025-03-14,40,0
user_1931,2023-07-19,27353,txn_1931_4,47,М,Москва,Google Ads,2025-03-14,40,0
user_1932,2025-01-18,23937,txn_1932_1,66,М,Санкт-Петербург,Email-рассылка,2025-04-03,16,0
user_1932,2023-05-15,12007,txn_1932_2,66,М,Санкт-Петербург,Email-рассылка,2025-04-03,16,0
user_1932,2024-02-05,28215,txn_1932_3,66,М,Санкт-Петербург,Email-рассылка,2025-04-03,16,0
user_1932,2024-11-10,26241,txn_1932_4,66,М,Санкт-Петербург,Email-рассылка,2025-04-03,16,0
user_1933,2023-01-24,21205,txn_1933_1,47,М,Новосибирск,ВКонтакте,2025-03-12,34,1
user_1933,2024-09-08,38804,txn_1933_2,47,М,Новосибирск,ВКонтакте,2025-03-12,34,1
user_1934,2023-07-29,42892,txn_1934_1,66,Ж,Санкт-Петербург,ВКонтакте,2025-03-17,34,1
user_1934,2023-03-31,24827,txn_1934_2,66,Ж,Санкт-Петербург,ВКонтакте,2025-03-17,34,1
user_1934,2025-01-19,31346,txn_1934_3,66,Ж,Санкт-Петербург,ВКонтакте,2025-03-17,34,1
user_1934,2024-01-28,17821,txn_1934_4,66,Ж,Санкт-Петербург,ВКонтакте,2025-03-17,34,1
user_1934,2024-10-13,34202,txn_1934_5,66,Ж,Санкт-Петербург,ВКонтакте,2025-03-17,34,1
user_1934,2023-10-20,17924,txn_1934_6,66,Ж,Санкт-Петербург,ВКонтакте,2025-03-17,34,1
user_1934,2023-01-11,8178,txn_1934_7,66,Ж,Санкт-Петербург,ВКонтакте,2025-03-17,34,1
user_1934,2024-11-13,34933,txn_1934_8,66,Ж,Санкт-Петербург,ВКонтакте,2025-03-17,34,1
user_1934,2024-05-29,43260,txn_1934_9,66,Ж,Санкт-Петербург,ВКонтакте,2025-03-17,34,1
user_1934,2023-09-08,20400,txn_1934_10,66,Ж,Санкт-Петербург,ВКонтакте,2025-03-17,34,1
user_1935,2023-02-21,4892,txn_1935_1,19,М,Новосибирск,ВКонтакте,2025-03-11,39,8
user_1935,2023-08-25,47130,txn_1935_2,19,М,Новосибирск,ВКонтакте,2025-03-11,39,8
user_1935,2025-01-29,23489,txn_1935_3,19,М,Новосибирск,ВКонтакте,2025-03-11,39,8
user_1936,2024-10-03,830,txn_1936_1,50,М,Санкт-Петербург,ВКонтакте,2025-03-24,11,0
user_1936,2023-03-06,44866,txn_1936_2,50,М,Санкт-Петербург,ВКонтакте,2025-03-24,11,0
user_1936,2023-05-08,2234,txn_1936_3,50,М,Санкт-Петербург,ВКонтакте,2025-03-24,11,0
user_1936,2024-10-13,19819,txn_1936_4,50,М,Санкт-Петербург,ВКонтакте,2025-03-24,11,0
user_1937,2024-06-23,6122,txn_1937_1,32,Ж,Новосибирск,ВКонтакте,2025-03-17,35,0
user_1937,2024-06-10,36558,txn_1937_2,32,Ж,Новосибирск,ВКонтакте,2025-03-17,35,0
user_1938,2024-02-27,7064,txn_1938_1,68,М,Екатеринбург,Email-рассылка,2025-03-29,25,4
user_1939,2024-04-17,18955,txn_1939_1,38,Ж,Новосибирск,Google Ads,2025-03-13,43,0
user_1939,2023-07-24,44517,txn_1939_2,38,Ж,Новосибирск,Google Ads,2025-03-13,43,0
user_1939,2025-03-28,44782,txn_1939_3,38,Ж,Новосибирск,Google Ads,2025-03-13,43,0
user_1939,2025-02-20,39887,txn_1939_4,38,Ж,Новосибирск,Google Ads,2025-03-13,43,0
user_1939,2024-08-24,33446,txn_1939_5,38,Ж,Новосибирск,Google Ads,2025-03-13,43,0
user_1940,2024-11-18,19782,txn_1940_1,54,М,Москва,Яндекс.Директ,2025-03-23,12,0
user_1940,2023-03-03,3879,txn_1940_2,54,М,Москва,Яндекс.Директ,2025-03-23,12,0
user_1940,2023-07-28,23170,txn_1940_3,54,М,Москва,Яндекс.Директ,2025-03-23,12,0
user_1940,2024-05-25,29236,txn_1940_4,54,М,Москва,Яндекс.Директ,2025-03-23,12,0
user_1941,2023-05-24,4838,txn_1941_1,25,М,Москва,Яндекс.Директ,2025-03-27,8,8
user_1941,2023-08-19,48871,txn_1941_2,25,М,Москва,Яндекс.Директ,2025-03-27,8,8
user_1941,2023-12-02,3306,txn_1941_3,25,М,Москва,Яндекс.Директ,2025-03-27,8,8
user_1942,2023-08-12,31567,txn_1942_1,59,Ж,Казань,ВКонтакте,2025-03-22,13,1
user_1942,2024-03-24,410,txn_1942_2,59,Ж,Казань,ВКонтакте,2025-03-22,13,1
user_1942,2024-07-01,8158,txn_1942_3,59,Ж,Казань,ВКонтакте,2025-03-22,13,1
user_1942,2023-09-07,37577,txn_1942_4,59,Ж,Казань,ВКонтакте,2025-03-22,13,1
user_1942,2024-06-19,18074,txn_1942_5,59,Ж,Казань,ВКонтакте,2025-03-22,13,1
user_1942,2023-10-15,4302,txn_1942_6,59,Ж,Казань,ВКонтакте,2025-03-22,13,1
user_1942,2024-02-06,10299,txn_1942_7,59,Ж,Казань,ВКонтакте,2025-03-22,13,1
user_1942,2024-03-02,10250,txn_1942_8,59,Ж,Казань,ВКонтакте,2025-03-22,13,1
user_1943,2025-01-16,44218,txn_1943_1,62,Ж,Казань,Яндекс.Директ,2025-03-13,42,0
user_1943,2024-12-06,4334,txn_1943_2,62,Ж,Казань,Яндекс.Директ,2025-03-13,42,0
user_1943,2023-03-11,11348,txn_1943_3,62,Ж,Казань,Яндекс.Директ,2025-03-13,42,0
user_1943,2023-12-24,25563,txn_1943_4,62,Ж,Казань,Яндекс.Директ,2025-03-13,42,0
user_1943,2023-05-26,38126,txn_1943_5,62,Ж,Казань,Яндекс.Директ,2025-03-13,42,0
user_1945,2023-11-19,16402,txn_1945_1,54,М,Санкт-Петербург,ВКонтакте,2025-03-31,47,5
user_1945,2024-09-04,48067,txn_1945_2,54,М,Санкт-Петербург,ВКонтакте,2025-03-31,47,5
user_1946,2025-01-02,47191,txn_1946_1,26,М,Москва,Яндекс.Директ,2025-03-15,21,8
user_1946,2023-01-30,46962,txn_1946_2,26,М,Москва,Яндекс.Директ,2025-03-15,21,8
user_1946,2023-09-24,45716,txn_1946_3,26,М,Москва,Яндекс.Директ,2025-03-15,21,8
user_1946,2024-06-17,40193,txn_1946_4,26,М,Москва,Яндекс.Директ,2025-03-15,21,8
user_1946,2023-08-09,14361,txn_1946_5,26,М,Москва,Яндекс.Директ,2025-03-15,21,8
user_1946,2023-06-01,19922,txn_1946_6,26,М,Москва,Яндекс.Директ,2025-03-15,21,8
user_1946,2024-04-06,47000,txn_1946_7,26,М,Москва,Яндекс.Директ,2025-03-15,21,8
user_1947,2023-09-19,17406,txn_1947_1,46,М,Екатеринбург,Google Ads,2025-03-22,11,0
user_1949,2024-05-25,507,txn_1949_1,57,М,Новосибирск,ВКонтакте,2025-03-25,15,9
user_1949,2024-05-19,22538,txn_1949_2,57,М,Новосибирск,ВКонтакте,2025-03-25,15,9
user_1949,2024-04-24,35290,txn_1949_3,57,М,Новосибирск,ВКонтакте,2025-03-25,15,9
user_1949,2025-02-07,20035,txn_1949_4,57,М,Новосибирск,ВКонтакте,2025-03-25,15,9
user_1949,2024-06-02,23729,txn_1949_5,57,М,Новосибирск,ВКонтакте,2025-03-25,15,9
user_1949,2023-03-26,22949,txn_1949_6,57,М,Новосибирск,ВКонтакте,2025-03-25,15,9
user_1949,2024-01-18,29682,txn_1949_7,57,М,Новосибирск,ВКонтакте,2025-03-25,15,9
user_1949,2024-06-18,22419,txn_1949_8,57,М,Новосибирск,ВКонтакте,2025-03-25,15,9
user_1949,2025-03-27,2466,txn_1949_9,57,М,Новосибирск,ВКонтакте,2025-03-25,15,9
user_1950,2024-12-18,21127,txn_1950_1,40,М,Санкт-Петербург,ВКонтакте,2025-03-25,6,0
user_1950,2025-03-13,10199,txn_1950_2,40,М,Санкт-Петербург,ВКонтакте,2025-03-25,6,0
user_1950,2025-03-27,866,txn_1950_3,40,М,Санкт-Петербург,ВКонтакте,2025-03-25,6,0
user_1950,2024-03-20,42937,txn_1950_4,40,М,Санкт-Петербург,ВКонтакте,2025-03-25,6,0
user_1951,2023-07-05,30921,txn_1951_1,53,М,Москва,Email-рассылка,2025-03-21,9,1
user_1952,2023-07-02,18988,txn_1952_1,70,Ж,Москва,Email-рассылка,2025-03-24,44,0
user_1952,2023-08-23,21756,txn_1952_2,70,Ж,Москва,Email-рассылка,2025-03-24,44,0
user_1952,2024-11-09,32747,txn_1952_3,70,Ж,Москва,Email-рассылка,2025-03-24,44,0
user_1952,2024-05-09,9170,txn_1952_4,70,Ж,Москва,Email-рассылка,2025-03-24,44,0
user_1952,2023-11-09,45298,txn_1952_5,70,Ж,Москва,Email-рассылка,2025-03-24,44,0
user_1952,2024-01-03,9596,txn_1952_6,70,Ж,Москва,Email-рассылка,2025-03-24,44,0
user_1953,2023-05-03,2050,txn_1953_1,29,М,Санкт-Петербург,Google Ads,2025-03-12,32,2
user_1953,2024-07-29,22335,txn_1953_2,29,М,Санкт-Петербург,Google Ads,2025-03-12,32,2
user_1953,2024-10-22,16007,txn_1953_3,29,М,Санкт-Петербург,Google Ads,2025-03-12,32,2
user_1954,2023-04-01,34027,txn_1954_1,27,М,Казань,Google Ads,2025-04-01,29,0
user_1954,2024-09-09,44634,txn_1954_2,27,М,Казань,Google Ads,2025-04-01,29,0
user_1954,2023-09-13,6255,txn_1954_3,27,М,Казань,Google Ads,2025-04-01,29,0
user_1954,2023-02-24,28834,txn_1954_4,27,М,Казань,Google Ads,2025-04-01,29,0
user_1954,2023-10-15,17955,txn_1954_5,27,М,Казань,Google Ads,2025-04-01,29,0
user_1954,2024-05-23,24937,txn_1954_6,27,М,Казань,Google Ads,2025-04-01,29,0
user_1954,2024-10-15,9539,txn_1954_7,27,М,Казань,Google Ads,2025-04-01,29,0
user_1955,2024-01-10,2479,txn_1955_1,64,М,Новосибирск,Email-рассылка,2025-03-25,49,5
user_1955,2024-10-21,29732,txn_1955_2,64,М,Новосибирск,Email-рассылка,2025-03-25,49,5
user_1956,2023-02-05,30903,txn_1956_1,23,Ж,Новосибирск,Google Ads,2025-03-22,45,5
user_1956,2023-12-14,5783,txn_1956_2,23,Ж,Новосибирск,Google Ads,2025-03-22,45,5
user_1956,2024-10-12,31283,txn_1956_3,23,Ж,Новосибирск,Google Ads,2025-03-22,45,5
user_1956,2024-10-11,32882,txn_1956_4,23,Ж,Новосибирск,Google Ads,2025-03-22,45,5
user_1956,2023-10-24,30774,txn_1956_5,23,Ж,Новосибирск,Google Ads,2025-03-22,45,5
user_1957,2023-04-14,9326,txn_1957_1,27,Ж,Санкт-Петербург,ВКонтакте,2025-03-15,18,10
user_1957,2023-01-25,41139,txn_1957_2,27,Ж,Санкт-Петербург,ВКонтакте,2025-03-15,18,10
user_1957,2024-08-31,36017,txn_1957_3,27,Ж,Санкт-Петербург,ВКонтакте,2025-03-15,18,10
user_1957,2025-03-02,30145,txn_1957_4,27,Ж,Санкт-Петербург,ВКонтакте,2025-03-15,18,10
user_1957,2023-02-15,13071,txn_1957_5,27,Ж,Санкт-Петербург,ВКонтакте,2025-03-15,18,10
user_1957,2024-04-30,44731,txn_1957_6,27,Ж,Санкт-Петербург,ВКонтакте,2025-03-15,18,10
user_1957,2023-05-03,15193,txn_1957_7,27,Ж,Санкт-Петербург,ВКонтакте,2025-03-15,18,10
user_1957,2025-02-08,6674,txn_1957_8,27,Ж,Санкт-Петербург,ВКонтакте,2025-03-15,18,10
user_1957,2024-05-20,10761,txn_1957_9,27,Ж,Санкт-Петербург,ВКонтакте,2025-03-15,18,10
user_1957,2023-04-10,35275,txn_1957_10,27,Ж,Санкт-Петербург,ВКонтакте,2025-03-15,18,10
user_1958,2023-09-27,14068,txn_1958_1,37,Ж,Казань,Поиск (organic),2025-03-13,10,0
user_1958,2025-02-25,10148,txn_1958_2,37,Ж,Казань,Поиск (organic),2025-03-13,10,0
user_1958,2024-05-20,6898,txn_1958_3,37,Ж,Казань,Поиск (organic),2025-03-13,10,0
user_1958,2024-10-08,28892,txn_1958_4,37,Ж,Казань,Поиск (organic),2025-03-13,10,0
user_1958,2023-11-03,34245,txn_1958_5,37,Ж,Казань,Поиск (organic),2025-03-13,10,0
user_1958,2023-05-28,24404,txn_1958_6,37,Ж,Казань,Поиск (organic),2025-03-13,10,0
user_1958,2023-07-14,43926,txn_1958_7,37,Ж,Казань,Поиск (organic),2025-03-13,10,0
user_1958,2024-02-16,39244,txn_1958_8,37,Ж,Казань,Поиск (organic),2025-03-13,10,0
user_1959,2025-03-06,29923,txn_1959_1,61,Ж,Казань,Google Ads,2025-03-17,30,10
user_1959,2024-07-28,33566,txn_1959_2,61,Ж,Казань,Google Ads,2025-03-17,30,10
user_1959,2024-09-12,37504,txn_1959_3,61,Ж,Казань,Google Ads,2025-03-17,30,10
user_1959,2024-02-02,42927,txn_1959_4,61,Ж,Казань,Google Ads,2025-03-17,30,10
user_1959,2023-02-03,39480,txn_1959_5,61,Ж,Казань,Google Ads,2025-03-17,30,10
user_1959,2023-11-24,28416,txn_1959_6,61,Ж,Казань,Google Ads,2025-03-17,30,10
user_1959,2023-03-17,1411,txn_1959_7,61,Ж,Казань,Google Ads,2025-03-17,30,10
user_1959,2023-08-18,27721,txn_1959_8,61,Ж,Казань,Google Ads,2025-03-17,30,10
user_1960,2024-02-02,48919,txn_1960_1,31,Ж,Москва,Google Ads,2025-03-18,33,10
user_1960,2024-01-29,36130,txn_1960_2,31,Ж,Москва,Google Ads,2025-03-18,33,10
user_1963,2023-05-19,16704,txn_1963_1,58,М,Казань,Google Ads,2025-03-29,47,0
user_1963,2025-02-17,30485,txn_1963_2,58,М,Казань,Google Ads,2025-03-29,47,0
user_1963,2024-04-07,38000,txn_1963_3,58,М,Казань,Google Ads,2025-03-29,47,0
user_1964,2024-04-02,6462,txn_1964_1,44,М,Новосибирск,Поиск (organic),2025-03-11,1,10
user_1964,2023-10-17,38831,txn_1964_2,44,М,Новосибирск,Поиск (organic),2025-03-11,1,10
user_1964,2023-06-24,10086,txn_1964_3,44,М,Новосибирск,Поиск (organic),2025-03-11,1,10
user_1964,2023-12-16,13162,txn_1964_4,44,М,Новосибирск,Поиск (organic),2025-03-11,1,10
user_1964,2024-10-12,36390,txn_1964_5,44,М,Новосибирск,Поиск (organic),2025-03-11,1,10
user_1965,2024-01-16,17388,txn_1965_1,43,Ж,Казань,Поиск (organic),2025-03-12,2,4
user_1965,2023-10-12,41954,txn_1965_2,43,Ж,Казань,Поиск (organic),2025-03-12,2,4
user_1965,2024-08-28,18698,txn_1965_3,43,Ж,Казань,Поиск (organic),2025-03-12,2,4
user_1965,2023-06-30,11688,txn_1965_4,43,Ж,Казань,Поиск (organic),2025-03-12,2,4
user_1966,2023-05-13,5082,txn_1966_1,26,Ж,Казань,Яндекс.Директ,2025-03-28,20,2
user_1966,2024-02-18,34402,txn_1966_2,26,Ж,Казань,Яндекс.Директ,2025-03-28,20,2
user_1966,2023-05-08,37191,txn_1966_3,26,Ж,Казань,Яндекс.Директ,2025-03-28,20,2
user_1966,2023-01-24,24675,txn_1966_4,26,Ж,Казань,Яндекс.Директ,2025-03-28,20,2
user_1966,2024-08-08,29693,txn_1966_5,26,Ж,Казань,Яндекс.Директ,2025-03-28,20,2
user_1966,2023-04-05,20053,txn_1966_6,26,Ж,Казань,Яндекс.Директ,2025-03-28,20,2
user_1967,2025-02-11,29214,txn_1967_1,70,М,Новосибирск,Google Ads,2025-03-19,17,0
user_1967,2023-11-15,35538,txn_1967_2,70,М,Новосибирск,Google Ads,2025-03-19,17,0
user_1968,2024-03-24,28611,txn_1968_1,40,Ж,Казань,Яндекс.Директ,2025-04-04,15,8
user_1968,2024-08-09,31488,txn_1968_2,40,Ж,Казань,Яндекс.Директ,2025-04-04,15,8
user_1968,2024-06-25,45516,txn_1968_3,40,Ж,Казань,Яндекс.Директ,2025-04-04,15,8
user_1968,2023-05-20,11548,txn_1968_4,40,Ж,Казань,Яндекс.Директ,2025-04-04,15,8
user_1968,2024-05-28,38482,txn_1968_5,40,Ж,Казань,Яндекс.Директ,2025-04-04,15,8
user_1969,2025-03-20,26509,txn_1969_1,68,М,Москва,ВКонтакте,2025-03-11,35,0
user_1969,2023-01-01,20216,txn_1969_2,68,М,Москва,ВКонтакте,2025-03-11,35,0
user_1969,2023-04-26,44980,txn_1969_3,68,М,Москва,ВКонтакте,2025-03-11,35,0
user_1969,2024-07-19,49261,txn_1969_4,68,М,Москва,ВКонтакте,2025-03-11,35,0
user_1970,2024-11-03,1229,txn_1970_1,55,Ж,Санкт-Петербург,Яндекс.Директ,2025-03-21,1,2
user_1970,2024-09-16,46991,txn_1970_2,55,Ж,Санкт-Петербург,Яндекс.Директ,2025-03-21,1,2
user_1970,2023-02-13,41798,txn_1970_3,55,Ж,Санкт-Петербург,Яндекс.Директ,2025-03-21,1,2
user_1970,2025-03-11,35199,txn_1970_4,55,Ж,Санкт-Петербург,Яндекс.Директ,2025-03-21,1,2
user_1970,2023-10-20,4244,txn_1970_5,55,Ж,Санкт-Петербург,Яндекс.Директ,2025-03-21,1,2
